temperature_2m_mean,precipitation_sum,date,city,year,month,season
9.1,2.8,2024-10-27,edinburgh,2024,10,Autumn
13.6,2.5,2024-10-28,edinburgh,2024,10,Autumn
12.5,0.1,2024-10-29,edinburgh,2024,10,Autumn
12.1,0.0,2024-10-30,edinburgh,2024,10,Autumn
13.0,0.0,2024-10-31,edinburgh,2024,10,Autumn
11.8,2.1,2024-11-01,edinburgh,2024,11,Autumn
11.5,0.1,2024-11-02,edinburgh,2024,11,Autumn
10.9,0.0,2024-11-03,edinburgh,2024,11,Autumn
9.4,0.0,2024-11-04,edinburgh,2024,11,Autumn
7.7,0.0,2024-11-05,edinburgh,2024,11,Autumn
12.9,0.0,2024-11-06,edinburgh,2024,11,Autumn
11.9,0.0,2024-11-07,edinburgh,2024,11,Autumn
9.1,0.0,2024-11-08,edinburgh,2024,11,Autumn
7.1,0.0,2024-11-09,edinburgh,2024,11,Autumn
9.1,0.0,2024-11-10,edinburgh,2024,11,Autumn
7.8,0.0,2024-11-11,edinburgh,2024,11,Autumn
6.0,0.0,2024-11-12,edinburgh,2024,11,Autumn
10.5,0.0,2024-11-13,edinburgh,2024,11,Autumn
8.3,0.0,2024-11-14,edinburgh,2024,11,Autumn
11.4,0.0,2024-11-15,edinburgh,2024,11,Autumn
7.6,0.2,2024-11-16,edinburgh,2024,11,Autumn
3.2,0.2,2024-11-17,edinburgh,2024,11,Autumn
0.6,0.0,2024-11-18,edinburgh,2024,11,Autumn
0.1,0.0,2024-11-19,edinburgh,2024,11,Autumn
0.1,0.0,2024-11-20,edinburgh,2024,11,Autumn
0.6,1.7,2024-11-21,edinburgh,2024,11,Autumn
1.2,0.0,2024-11-22,edinburgh,2024,11,Autumn
3.1,21.5,2024-11-23,edinburgh,2024,11,Autumn
10.6,5.0,2024-11-24,edinburgh,2024,11,Autumn
7.5,0.0,2024-11-25,edinburgh,2024,11,Autumn
4.8,0.5,2024-11-26,edinburgh,2024,11,Autumn
3.2,0.0,2024-11-27,edinburgh,2024,11,Autumn
1.8,0.0,2024-11-28,edinburgh,2024,11,Autumn
8.1,7.0,2024-11-29,edinburgh,2024,11,Autumn
12.6,0.3,2024-11-30,edinburgh,2024,11,Autumn
11.6,1.6,2024-12-01,edinburgh,2024,12,Winter
5.5,5.2,2024-12-02,edinburgh,2024,12,Winter
2.8,2.1,2024-12-03,edinburgh,2024,12,Winter
6.2,7.1,2024-12-04,edinburgh,2024,12,Winter
8.6,9.8,2024-12-05,edinburgh,2024,12,Winter
5.5,14.8,2024-12-06,edinburgh,2024,12,Winter
6.1,6.2,2024-12-07,edinburgh,2024,12,Winter
5.9,0.1,2024-12-08,edinburgh,2024,12,Winter
4.9,0.2,2024-12-09,edinburgh,2024,12,Winter
0.8,0.0,2024-12-10,edinburgh,2024,12,Winter
-1.3,0.0,2024-12-11,edinburgh,2024,12,Winter
0.6,0.0,2024-12-12,edinburgh,2024,12,Winter
3.3,0.0,2024-12-13,edinburgh,2024,12,Winter
5.0,5.1,2024-12-14,edinburgh,2024,12,Winter
11.0,0.3,2024-12-15,edinburgh,2024,12,Winter
10.2,0.0,2024-12-16,edinburgh,2024,12,Winter
9.5,4.1,2024-12-17,edinburgh,2024,12,Winter
9.7,0.6,2024-12-18,edinburgh,2024,12,Winter
3.4,0.8,2024-12-19,edinburgh,2024,12,Winter
6.4,1.7,2024-12-20,edinburgh,2024,12,Winter
6.9,1.4,2024-12-21,edinburgh,2024,12,Winter
4.7,0.0,2024-12-22,edinburgh,2024,12,Winter
5.8,1.5,2024-12-23,edinburgh,2024,12,Winter
12.5,0.0,2024-12-24,edinburgh,2024,12,Winter
10.9,0.0,2024-12-25,edinburgh,2024,12,Winter
10.1,13.1,2024-12-26,edinburgh,2024,12,Winter
9.0,0.0,2024-12-27,edinburgh,2024,12,Winter
9.0,0.0,2024-12-28,edinburgh,2024,12,Winter
9.5,0.0,2024-12-29,edinburgh,2024,12,Winter
9.6,14.0,2024-12-30,edinburgh,2024,12,Winter
9.3,13.5,2024-12-31,edinburgh,2024,12,Winter
5.1,0.0,2020-01-01,london,2020,1,Winter
8.4,0.0,2020-01-02,london,2020,1,Winter
7.6,3.1,2020-01-03,london,2020,1,Winter
4.4,0.0,2020-01-04,london,2020,1,Winter
6.0,0.0,2020-01-05,london,2020,1,Winter
7.2,1.3,2020-01-06,london,2020,1,Winter
8.9,0.1,2020-01-07,london,2020,1,Winter
10.8,3.5,2020-01-08,london,2020,1,Winter
10.7,6.5,2020-01-09,london,2020,1,Winter
5.5,0.1,2020-01-10,london,2020,1,Winter
8.9,0.0,2020-01-11,london,2020,1,Winter
9.0,1.0,2020-01-12,london,2020,1,Winter
8.2,4.8,2020-01-13,london,2020,1,Winter
10.3,5.4,2020-01-14,london,2020,1,Winter
8.3,12.5,2020-01-15,london,2020,1,Winter
9.3,6.2,2020-01-16,london,2020,1,Winter
7.3,2.7,2020-01-17,london,2020,1,Winter
2.7,0.0,2020-01-18,london,2020,1,Winter
1.0,0.0,2020-01-19,london,2020,1,Winter
1.1,0.0,2020-01-20,london,2020,1,Winter
0.3,0.0,2020-01-21,london,2020,1,Winter
5.2,0.0,2020-01-22,london,2020,1,Winter
6.2,0.0,2020-01-23,london,2020,1,Winter
5.9,0.2,2020-01-24,london,2020,1,Winter
5.9,0.0,2020-01-25,london,2020,1,Winter
8.2,2.9,2020-01-26,london,2020,1,Winter
6.8,6.9,2020-01-27,london,2020,1,Winter
4.2,1.5,2020-01-28,london,2020,1,Winter
5.2,0.0,2020-01-29,london,2020,1,Winter
9.3,0.6,2020-01-30,london,2020,1,Winter
10.5,0.1,2020-01-31,london,2020,1,Winter
9.5,0.0,2020-02-01,london,2020,2,Winter
10.1,6.7,2020-02-02,london,2020,2,Winter
8.8,0.3,2020-02-03,london,2020,2,Winter
6.1,0.1,2020-02-04,london,2020,2,Winter
3.9,0.0,2020-02-05,london,2020,2,Winter
2.8,0.0,2020-02-06,london,2020,2,Winter
5.0,0.0,2020-02-07,london,2020,2,Winter
8.8,1.0,2020-02-08,london,2020,2,Winter
10.2,18.8,2020-02-09,london,2020,2,Winter
6.8,2.4,2020-02-10,london,2020,2,Winter
4.8,0.3,2020-02-11,london,2020,2,Winter
4.8,0.4,2020-02-12,london,2020,2,Winter
6.9,12.8,2020-02-13,london,2020,2,Winter
6.7,0.3,2020-02-14,london,2020,2,Winter
11.4,6.8,2020-02-15,london,2020,2,Winter
9.8,15.7,2020-02-16,london,2020,2,Winter
7.4,1.0,2020-02-17,london,2020,2,Winter
6.7,2.2,2020-02-18,london,2020,2,Winter
5.6,1.6,2020-02-19,london,2020,2,Winter
7.6,3.9,2020-02-20,london,2020,2,Winter
7.4,0.0,2020-02-21,london,2020,2,Winter
10.6,0.0,2020-02-22,london,2020,2,Winter
10.1,1.2,2020-02-23,london,2020,2,Winter
9.2,4.3,2020-02-24,london,2020,2,Winter
5.4,2.7,2020-02-25,london,2020,2,Winter
3.6,0.8,2020-02-26,london,2020,2,Winter
3.5,7.8,2020-02-27,london,2020,2,Winter
5.9,6.1,2020-02-28,london,2020,2,Winter
7.3,5.5,2020-02-29,london,2020,2,Winter
6.2,0.0,2020-03-01,london,2020,3,Spring
5.3,4.2,2020-03-02,london,2020,3,Spring
4.5,0.2,2020-03-03,london,2020,3,Spring
4.2,5.1,2020-03-04,london,2020,3,Spring
5.5,15.4,2020-03-05,london,2020,3,Spring
4.7,0.0,2020-03-06,london,2020,3,Spring
7.1,0.0,2020-03-07,london,2020,3,Spring
9.3,3.3,2020-03-08,london,2020,3,Spring
7.4,4.0,2020-03-09,london,2020,3,Spring
12.4,3.1,2020-03-10,london,2020,3,Spring
10.9,0.2,2020-03-11,london,2020,3,Spring
7.2,1.6,2020-03-12,london,2020,3,Spring
7.0,0.1,2020-03-13,london,2020,3,Spring
9.1,3.5,2020-03-14,london,2020,3,Spring
8.9,1.7,2020-03-15,london,2020,3,Spring
6.3,0.0,2020-03-16,london,2020,3,Spring
8.7,0.0,2020-03-17,london,2020,3,Spring
11.1,0.6,2020-03-18,london,2020,3,Spring
7.6,1.5,2020-03-19,london,2020,3,Spring
6.6,0.0,2020-03-20,london,2020,3,Spring
6.5,0.0,2020-03-21,london,2020,3,Spring
5.9,0.0,2020-03-22,london,2020,3,Spring
5.4,0.0,2020-03-23,london,2020,3,Spring
6.0,0.0,2020-03-24,london,2020,3,Spring
5.5,0.0,2020-03-25,london,2020,3,Spring
5.5,0.0,2020-03-26,london,2020,3,Spring
6.9,0.0,2020-03-27,london,2020,3,Spring
6.8,0.0,2020-03-28,london,2020,3,Spring
4.7,0.3,2020-03-29,london,2020,3,Spring
5.4,0.6,2020-03-30,london,2020,3,Spring
5.6,0.0,2020-03-31,london,2020,3,Spring
4.4,0.0,2020-04-01,london,2020,4,Spring
8.2,0.0,2020-04-02,london,2020,4,Spring
8.4,0.3,2020-04-03,london,2020,4,Spring
8.4,0.0,2020-04-04,london,2020,4,Spring
12.8,0.0,2020-04-05,london,2020,4,Spring
12.6,0.1,2020-04-06,london,2020,4,Spring
11.4,0.0,2020-04-07,london,2020,4,Spring
13.6,0.0,2020-04-08,london,2020,4,Spring
13.5,0.0,2020-04-09,london,2020,4,Spring
13.5,0.0,2020-04-10,london,2020,4,Spring
15.3,0.0,2020-04-11,london,2020,4,Spring
15.6,0.3,2020-04-12,london,2020,4,Spring
8.4,0.0,2020-04-13,london,2020,4,Spring
7.3,0.0,2020-04-14,london,2020,4,Spring
8.7,0.0,2020-04-15,london,2020,4,Spring
11.7,0.0,2020-04-16,london,2020,4,Spring
10.0,6.4,2020-04-17,london,2020,4,Spring
10.0,2.2,2020-04-18,london,2020,4,Spring
10.6,0.0,2020-04-19,london,2020,4,Spring
11.3,0.0,2020-04-20,london,2020,4,Spring
12.6,0.0,2020-04-21,london,2020,4,Spring
13.1,0.0,2020-04-22,london,2020,4,Spring
13.9,0.0,2020-04-23,london,2020,4,Spring
13.0,0.0,2020-04-24,london,2020,4,Spring
10.1,0.0,2020-04-25,london,2020,4,Spring
11.5,0.0,2020-04-26,london,2020,4,Spring
12.3,0.2,2020-04-27,london,2020,4,Spring
8.9,13.6,2020-04-28,london,2020,4,Spring
10.2,3.4,2020-04-29,london,2020,4,Spring
9.2,7.9,2020-04-30,london,2020,4,Spring
10.4,2.2,2020-05-01,london,2020,5,Spring
10.7,0.0,2020-05-02,london,2020,5,Spring
10.2,1.0,2020-05-03,london,2020,5,Spring
11.7,0.2,2020-05-04,london,2020,5,Spring
9.8,0.0,2020-05-05,london,2020,5,Spring
10.5,0.0,2020-05-06,london,2020,5,Spring
13.4,0.0,2020-05-07,london,2020,5,Spring
16.1,0.0,2020-05-08,london,2020,5,Spring
16.0,0.0,2020-05-09,london,2020,5,Spring
11.6,1.0,2020-05-10,london,2020,5,Spring
8.4,0.0,2020-05-11,london,2020,5,Spring
8.6,0.0,2020-05-12,london,2020,5,Spring
8.7,0.0,2020-05-13,london,2020,5,Spring
8.2,0.0,2020-05-14,london,2020,5,Spring
10.5,0.0,2020-05-15,london,2020,5,Spring
11.3,0.0,2020-05-16,london,2020,5,Spring
13.3,0.0,2020-05-17,london,2020,5,Spring
15.7,0.0,2020-05-18,london,2020,5,Spring
17.4,0.0,2020-05-19,london,2020,5,Spring
18.6,0.0,2020-05-20,london,2020,5,Spring
19.1,0.1,2020-05-21,london,2020,5,Spring
17.7,0.0,2020-05-22,london,2020,5,Spring
14.4,0.2,2020-05-23,london,2020,5,Spring
15.9,0.0,2020-05-24,london,2020,5,Spring
17.5,0.0,2020-05-25,london,2020,5,Spring
18.7,0.0,2020-05-26,london,2020,5,Spring
17.9,0.0,2020-05-27,london,2020,5,Spring
15.3,0.0,2020-05-28,london,2020,5,Spring
15.4,0.0,2020-05-29,london,2020,5,Spring
16.5,0.0,2020-05-30,london,2020,5,Spring
17.5,0.0,2020-05-31,london,2020,5,Spring
17.8,0.0,2020-06-01,london,2020,6,Summer
17.9,0.0,2020-06-02,london,2020,6,Summer
14.9,1.6,2020-06-03,london,2020,6,Summer
12.5,0.7,2020-06-04,london,2020,6,Summer
12.7,1.2,2020-06-05,london,2020,6,Summer
11.1,1.7,2020-06-06,london,2020,6,Summer
12.4,1.5,2020-06-07,london,2020,6,Summer
12.4,0.0,2020-06-08,london,2020,6,Summer
13.7,0.3,2020-06-09,london,2020,6,Summer
12.7,5.9,2020-06-10,london,2020,6,Summer
14.7,3.9,2020-06-11,london,2020,6,Summer
16.1,1.5,2020-06-12,london,2020,6,Summer
17.2,3.7,2020-06-13,london,2020,6,Summer
16.8,1.8,2020-06-14,london,2020,6,Summer
17.1,1.3,2020-06-15,london,2020,6,Summer
16.9,9.7,2020-06-16,london,2020,6,Summer
16.9,6.1,2020-06-17,london,2020,6,Summer
15.7,22.4,2020-06-18,london,2020,6,Summer
15.6,2.5,2020-06-19,london,2020,6,Summer
16.4,0.4,2020-06-20,london,2020,6,Summer
16.7,1.7,2020-06-21,london,2020,6,Summer
16.0,0.0,2020-06-22,london,2020,6,Summer
19.7,0.0,2020-06-23,london,2020,6,Summer
22.4,0.0,2020-06-24,london,2020,6,Summer
23.3,0.0,2020-06-25,london,2020,6,Summer
21.2,3.1,2020-06-26,london,2020,6,Summer
16.6,5.4,2020-06-27,london,2020,6,Summer
15.7,0.7,2020-06-28,london,2020,6,Summer
15.3,0.1,2020-06-29,london,2020,6,Summer
15.9,2.8,2020-06-30,london,2020,6,Summer
17.2,1.4,2020-07-01,london,2020,7,Summer
16.2,3.2,2020-07-02,london,2020,7,Summer
16.2,1.4,2020-07-03,london,2020,7,Summer
18.2,1.0,2020-07-04,london,2020,7,Summer
17.5,0.2,2020-07-05,london,2020,7,Summer
15.5,0.0,2020-07-06,london,2020,7,Summer
15.4,1.5,2020-07-07,london,2020,7,Summer
16.7,11.1,2020-07-08,london,2020,7,Summer
17.4,6.8,2020-07-09,london,2020,7,Summer
15.1,0.3,2020-07-10,london,2020,7,Summer
14.9,0.0,2020-07-11,london,2020,7,Summer
16.3,0.0,2020-07-12,london,2020,7,Summer
17.9,0.5,2020-07-13,london,2020,7,Summer
17.3,1.4,2020-07-14,london,2020,7,Summer
16.0,0.3,2020-07-15,london,2020,7,Summer
18.5,0.0,2020-07-16,london,2020,7,Summer
20.9,0.0,2020-07-17,london,2020,7,Summer
19.0,0.0,2020-07-18,london,2020,7,Summer
16.7,3.9,2020-07-19,london,2020,7,Summer
15.9,0.0,2020-07-20,london,2020,7,Summer
15.8,0.0,2020-07-21,london,2020,7,Summer
17.9,0.0,2020-07-22,london,2020,7,Summer
19.1,0.0,2020-07-23,london,2020,7,Summer
19.2,0.2,2020-07-24,london,2020,7,Summer
18.3,9.3,2020-07-25,london,2020,7,Summer
17.2,0.0,2020-07-26,london,2020,7,Summer
17.7,3.5,2020-07-27,london,2020,7,Summer
16.2,0.1,2020-07-28,london,2020,7,Summer
16.4,0.0,2020-07-29,london,2020,7,Summer
19.5,0.0,2020-07-30,london,2020,7,Summer
24.3,0.7,2020-07-31,london,2020,7,Summer
20.4,0.0,2020-08-01,london,2020,8,Summer
18.1,0.1,2020-08-02,london,2020,8,Summer
17.7,0.7,2020-08-03,london,2020,8,Summer
17.2,0.0,2020-08-04,london,2020,8,Summer
19.8,0.0,2020-08-05,london,2020,8,Summer
21.4,0.3,2020-08-06,london,2020,8,Summer
24.6,0.0,2020-08-07,london,2020,8,Summer
25.5,0.0,2020-08-08,london,2020,8,Summer
23.7,0.2,2020-08-09,london,2020,8,Summer
25.6,0.0,2020-08-10,london,2020,8,Summer
26.1,0.0,2020-08-11,london,2020,8,Summer
26.0,0.2,2020-08-12,london,2020,8,Summer
22.6,10.1,2020-08-13,london,2020,8,Summer
19.4,4.8,2020-08-14,london,2020,8,Summer
19.4,11.9,2020-08-15,london,2020,8,Summer
19.6,1.9,2020-08-16,london,2020,8,Summer
18.1,0.3,2020-08-17,london,2020,8,Summer
18.2,4.9,2020-08-18,london,2020,8,Summer
18.5,8.0,2020-08-19,london,2020,8,Summer
19.9,0.0,2020-08-20,london,2020,8,Summer
19.7,0.0,2020-08-21,london,2020,8,Summer
18.1,0.3,2020-08-22,london,2020,8,Summer
17.1,0.3,2020-08-23,london,2020,8,Summer
16.6,1.1,2020-08-24,london,2020,8,Summer
17.7,11.0,2020-08-25,london,2020,8,Summer
17.3,0.0,2020-08-26,london,2020,8,Summer
15.1,8.7,2020-08-27,london,2020,8,Summer
14.0,6.1,2020-08-28,london,2020,8,Summer
13.2,3.4,2020-08-29,london,2020,8,Summer
13.6,0.1,2020-08-30,london,2020,8,Summer
13.1,0.0,2020-08-31,london,2020,8,Summer
14.4,0.0,2020-09-01,london,2020,9,Autumn
15.0,2.0,2020-09-02,london,2020,9,Autumn
17.8,3.3,2020-09-03,london,2020,9,Autumn
15.2,0.3,2020-09-04,london,2020,9,Autumn
13.9,0.0,2020-09-05,london,2020,9,Autumn
13.5,0.0,2020-09-06,london,2020,9,Autumn
15.1,0.0,2020-09-07,london,2020,9,Autumn
18.9,0.0,2020-09-08,london,2020,9,Autumn
17.5,0.0,2020-09-09,london,2020,9,Autumn
13.8,0.0,2020-09-10,london,2020,9,Autumn
14.2,0.0,2020-09-11,london,2020,9,Autumn
15.7,0.0,2020-09-12,london,2020,9,Autumn
17.1,0.0,2020-09-13,london,2020,9,Autumn
18.3,0.0,2020-09-14,london,2020,9,Autumn
21.3,0.0,2020-09-15,london,2020,9,Autumn
